dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
46 -5.5075 -27.0591 5.4435 2.8766 19.3475 6.1446 22.2384 44.3715 -103.7788 -23.7025
47 -1.0439 -26.9226 5.4435 2.8766 19.4844 6.1446 22.2947 44.3715 -103.8062 -23.7317
48 -5.0311 -26.7861 5.4435 2.8766 19.6207 6.1446 22.3515 44.3715 -103.8328 -23.7617
49 -2.0031 -26.6497 5.4435 2.8766 19.7562 6.1446 22.4090 44.3715 -103.8586 -23.7925
50 -1.1954 -26.5135 5.4435 2.8766 19.8907 6.1446 22.4669 44.3715 -103.8836 -23.8238
51 1.8004 -26.3779 5.4435 2.8766 20.0241 6.1446 22.5254 44.3715 -103.9078 -23.8558
52 -0.8360 -26.2429 5.4435 2.8766 20.1561 6.1446 22.5843 44.3715 -103.9311 -23.8884
53 -2.6348 -26.1088 5.4435 2.8766 20.2866 6.1446 22.6437 44.3715 -103.9537 -23.9216
54 -8.6165 -25.9757 5.4435 2.8766 20.4154 6.1446 22.7035 44.3715 -103.9754 -23.9554
55 -4.5117 -25.8440 5.4435 2.8766 20.5423 6.1446 22.7636 44.3715 -103.9964 -23.9897
56 -5.9716 -25.7138 5.4435 2.8766 20.6671 6.1446 22.8241 44.3715 -104.0166 -24.0246
57 -0.5358 -25.5852 5.4435 2.8766 20.7897 6.1446 22.8850 44.3715 -104.0360 -24.0600
58 -8.8257 -25.4585 5.4435 2.8766 20.9098 6.1446 22.9461 44.3715 -104.0547 -24.0959
59 -8.2848 -25.3338 5.4435 2.8766 21.0274 6.1446 23.0075 44.3715 -104.0726 -24.1323
60 -0.7924 -25.2114 5.4435 2.8766 21.1421 6.1446 23.0691 44.3715 -104.0897 -24.1692
61 -5.2437 -25.0914 5.4435 2.8766 21.2540 6.1446 23.1309 44.3715 -104.1060 -24.2065
